accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
1297,1,4.745402,creditcard,0.000694444,0
2000,1,4.921349,creditcard,1.886111111,0
1635,1,5.040929,creditcard,0.000694444,0
2000,1,5.034622,paypal,727.0645833,0
869,1,4.965339,creditcard,0,0
44,1,5.034622,creditcard,42.09166667,0
1889,1,4.52458,creditcard,0.009722222,0
19,1,4.921349,creditcard,0,0
17,1,4.962055,creditcard,0.007638889,0
1691,1,4.895263,paypal,158.4604167,0
866,1,4.461622,creditcard,0,0
2000,1,4.461622,creditcard,0.002083333,0
943,1,5.017904,paypal,0.000694444,0
10,1,4.921349,creditcard,9.972916667,0
1990,1,4.745402,creditcard,0.006944444,0
66,1,4.52458,paypal,65.00069444,0
6,1,4.748314,storecredit,5.203472222,0
9,1,5.017904,creditcard,0,0
41,1,3.483951,creditcard,0,0
112,2,4.52458,storecredit,111.8291667,0
2000,1,3.954522,paypal,80.76875,0
521,1,5.040929,creditcard,0.007638889,0
2,1,3.954522,creditcard,1.403472222,0
1722,1,4.505662,creditcard,0.000694444,0
1386,1,4.965339,creditcard,802.9131944,0
16,1,5.040929,paypal,15.24791667,0
1018,1,4.886641,creditcard,664.6833333,0
2,2,4.962055,creditcard,0,0
2000,1,3.066058,paypal,0,0
47,1,4.52458,creditcard,46.81319444,0
1405,1,4.921349,creditcard,0,0
162,1,5.040929,creditcard,0.004166667,0
5,1,5.034622,creditcard,0.000694444,0
2000,1,4.748314,creditcard,0.034027778,0
12,1,4.886641,creditcard,11.8875,0
15,1,4.876771,creditcard,11.95347222,0
38,1,5.034622,paypal,0,0
1269,1,3.066058,creditcard,105.2590278,0
5,1,4.745402,storecredit,4.157638889,0
108,1,4.742303,creditcard,106.4840278,0
79,1,4.52458,creditcard,78.25902778,0
1427,1,5.034622,creditcard,163.1236111,0
106,1,4.886641,paypal,105.1347222,0
2000,1,2.94894,creditcard,675.8902778,0
1851,1,4.748314,creditcard,0,0
2,1,4.461622,creditcard,1.179166667,0
157,2,5.040929,creditcard,112.0145833,0
187,1,5.034622,paypal,0,0
2000,1,4.748314,creditcard,1088.772917,0
2000,1,4.505662,paypal,564.2368056,0
210,1,4.886641,storecredit,3.544444444,0
17,1,4.962055,creditcard,0,0
935,1,4.965339,paypal,316.4,0
106,1,5.017904,paypal,0.083333333,0
93,1,4.886641,creditcard,0,0
2,1,4.895263,creditcard,0.997222222,0
268,1,5.017904,paypal,0.3,0
609,1,4.965339,creditcard,0,0
1417,1,4.745402,paypal,0,0
6,1,4.965339,creditcard,5.352777778,0
100,1,4.748314,creditcard,0,0
504,1,4.505662,paypal,439.4611111,0
1212,1,5.040929,creditcard,0,0
83,1,4.921318,creditcard,0.000694444,0
253,2,5.034622,creditcard,0.025,0
2,1,4.921349,creditcard,1.880555556,0
94,1,4.52458,creditcard,93.37361111,0
894,1,5.017904,creditcard,70.51458333,0
543,1,3.954522,paypal,0.025,0
2000,1,4.748314,creditcard,89.76597222,0
2000,1,4.876771,creditcard,0,0
1847,1,5.034622,creditcard,0,0
2,1,4.505662,creditcard,0.000694444,0
2000,1,4.921349,creditcard,86.00069444,0
111,2,4.52458,creditcard,110.8722222,0
230,1,4.921318,creditcard,15.9625,0
718,1,5.017904,paypal,0,0
2000,1,4.921318,creditcard,0.004166667,0
1221,1,4.895263,paypal,36.67152778,0
1742,1,4.962055,creditcard,1652.889583,0
43,1,4.057414,storecredit,42.28263889,0
431,1,4.836982,creditcard,0.000694444,0
1511,1,4.895263,creditcard,82.65625,0
1852,1,4.965339,creditcard,0,0
1490,1,4.895263,paypal,50.93194444,0
2,1,4.921349,creditcard,1.849305556,0
2,1,4.895263,creditcard,1.449305556,0
2000,1,4.921349,paypal,0.004861111,0
2,1,5.017904,paypal,1.011111111,0
105,1,4.921318,creditcard,0.000694444,0
242,1,4.742303,creditcard,241.8291667,0
31,1,4.921318,paypal,0,0
1216,1,4.886641,paypal,0,0
2000,1,4.921318,creditcard,0.015972222,0
142,1,5.017904,paypal,131.8583333,0
2000,1,4.836982,creditcard,1002.4375,0
2000,1,4.895263,paypal,2.651388889,0
1625,1,4.505662,creditcard,0,0
11,1,4.876771,creditcard,0,0
99,1,4.505662,creditcard,0.009722222,0
434,1,4.748314,creditcard,0.000694444,0
1000,1,4.886641,storecredit,0,0
1577,1,4.921349,creditcard,1.03125,0
3,1,5.040929,creditcard,2.022222222,0
21,1,5.040929,paypal,0.015277778,0
4,1,4.962055,paypal,0,0
2000,1,5.040929,paypal,0.000694444,0
2000,1,4.748314,creditcard,424.8736111,0
1977,1,4.921349,creditcard,79.12986111,0
6,1,4.886641,creditcard,5.179861111,0
843,1,4.748314,creditcard,0,0
524,1,4.745402,paypal,0.078472222,0
1181,1,4.876771,creditcard,0,0
1697,1,4.886641,creditcard,0,0
2000,1,4.965339,creditcard,4.974305556,0
35,1,4.876771,paypal,0,0
6,1,4.876771,creditcard,0.000694444,0
2000,1,4.886641,paypal,222.8138889,0
327,1,5.034622,creditcard,0,0
936,1,5.017904,creditcard,0.000694444,0
3,1,4.745402,creditcard,1.885416667,0
2000,1,5.040929,creditcard,433.2298611,0
521,1,4.742303,paypal,520.7006944,0
94,1,3.483951,paypal,0,0
954,1,4.886641,creditcard,0.6875,0
262,1,4.962055,creditcard,131.6256944,0
2000,1,4.886641,creditcard,8.040972222,0
1930,1,4.748314,paypal,0,0
464,1,4.886641,creditcard,0,0
468,1,4.748314,creditcard,0,0
142,1,3.066058,storecredit,141.7923611,0
714,1,4.895263,creditcard,0,0
2000,1,4.836982,creditcard,0.502777778,0
77,1,4.921349,paypal,76.96944444,0
2000,1,4.962055,paypal,0.001388889,0
1859,1,4.921318,creditcard,0.011805556,0
2000,1,5.040929,creditcard,1679.064583,0
1916,1,4.876771,creditcard,408.5375,0
152,1,4.965339,paypal,0,0
1067,1,5.040929,creditcard,0.002777778,0
2000,1,5.040929,creditcard,159.4430556,0
621,1,5.017904,creditcard,619.0423611,0
1006,1,4.836982,creditcard,167.7291667,0
390,1,4.876771,creditcard,0,0
54,1,4.52458,creditcard,53.05069444,0
861,2,4.836982,creditcard,55.7,0
2000,1,4.057414,creditcard,0.068055556,0
2000,1,4.886641,creditcard,0,0
613,1,4.876771,creditcard,0,0
1615,1,4.057414,creditcard,2.447222222,0
2,1,4.886641,creditcard,0,0
997,1,5.040929,creditcard,717.2951389,0
25,1,4.52458,creditcard,24.10347222,0
12,1,4.745402,creditcard,0.000694444,0
22,2,4.886641,creditcard,21.02708333,0
295,1,4.505662,creditcard,0,0
1953,1,4.886641,creditcard,255.0034722,0
60,1,4.895263,creditcard,59.98611111,0
2000,1,4.876771,paypal,0,0
750,1,4.921349,paypal,0,0
921,1,4.057414,creditcard,0,0
1324,1,4.886641,creditcard,0,0
257,1,4.962055,paypal,0.002777778,0
1116,1,4.886641,creditcard,0,0
1130,1,4.895263,paypal,0,0
2000,1,4.745402,paypal,0.001388889,0
785,1,4.886641,creditcard,0,0
963,1,4.921349,creditcard,54.22361111,0
31,1,4.836982,paypal,0,0
717,1,5.034622,creditcard,0.001388889,0
1975,1,4.921318,creditcard,0,0
1568,1,4.836982,creditcard,10.96805556,0
1743,1,3.575983,creditcard,1347.999306,0
14,1,4.921349,paypal,0.001388889,0
4,1,4.962055,creditcard,0,0
944,1,4.962055,creditcard,913.1354167,0
120,1,3.066058,creditcard,0.0125,0
1900,1,5.040929,creditcard,0.000694444,0
252,1,5.040929,creditcard,2.461805556,0
90,1,4.921349,creditcard,89.84166667,0
2000,1,4.965339,paypal,61.83194444,0
2000,1,4.52458,storecredit,0.044444444,0
1641,1,5.040929,creditcard,142.0402778,0
1564,1,5.017904,storecredit,1464.384722,0
574,1,5.017904,creditcard,155.0569444,0
2000,1,4.921318,paypal,838.3645833,0
159,1,4.876771,storecredit,0,0
1939,1,2.94894,creditcard,0,0
2000,1,4.886641,creditcard,416.9361111,0
98,1,4.836982,creditcard,0,0
2000,1,4.836982,creditcard,0,0
30,1,4.876771,creditcard,0.008333333,0
561,1,4.965339,creditcard,470.1520833,0
1411,1,5.017904,creditcard,377.0131944,0
5,1,4.505662,creditcard,0.000694444,0
399,1,4.745402,creditcard,295.9715278,0
2,1,4.742303,paypal,0,0
2000,1,4.836982,creditcard,489.9208333,0
149,1,4.748314,creditcard,0,0
2000,1,4.836982,creditcard,979.1423611,0
92,1,4.52458,creditcard,0.011805556,0
114,2,4.886641,creditcard,0,0
1814,1,4.965339,paypal,574.2986111,0
1076,1,4.962055,creditcard,0.020138889,0
14,1,4.748314,creditcard,0,0
52,1,4.52458,creditcard,51.77222222,0
6,1,5.017904,creditcard,5.902777778,0
7,1,5.034622,paypal,0,0
12,1,4.921318,creditcard,11.98958333,0
66,1,4.52458,creditcard,65.875,0
15,1,4.886641,creditcard,0.003472222,0
6,1,4.52458,creditcard,0,0
968,1,5.034622,paypal,0.000694444,0
334,1,4.965339,storecredit,333.1611111,0
2000,1,4.748314,creditcard,1245.76875,0
1875,1,4.742303,creditcard,0.015972222,0
44,1,5.040929,creditcard,0.000694444,0
775,1,4.965339,creditcard,23.48055556,0
194,1,5.017904,creditcard,0,0
1102,1,4.505662,creditcard,2.557638889,0
5,3,4.895263,creditcard,4.902083333,0
1737,1,4.745402,paypal,0,0
2000,1,4.742303,creditcard,0,0
239,1,4.836982,creditcard,0,0
2000,1,4.962055,storecredit,0,0
20,1,5.040929,creditcard,19.94861111,0
2000,1,4.886641,creditcard,455.6930556,0
170,1,4.876771,creditcard,0.000694444,0
731,1,4.748314,creditcard,0,0
2000,1,3.575983,paypal,234.9993056,0
784,1,4.748314,creditcard,0,0
2000,1,3.575983,creditcard,437.4506944,0
2000,1,4.52458,creditcard,0.000694444,0
429,1,4.461622,creditcard,306.5013889,0
429,1,4.748314,creditcard,428.8597222,0
798,1,4.965339,creditcard,0.000694444,0
1232,1,4.962055,creditcard,0,0
1494,1,4.836982,paypal,0.002777778,0
1720,1,4.886641,creditcard,0,0
1603,1,4.965339,paypal,459.14375,0
7,1,4.52458,storecredit,5.95625,0
38,1,4.52458,creditcard,37.87291667,0
1,2,4.505662,creditcard,0,1
265,1,3.483951,creditcard,264.875,0
1045,1,4.505662,creditcard,0,0
2000,1,5.017904,paypal,613.4597222,0
57,1,5.017904,creditcard,0,0
2000,1,4.876771,creditcard,0,0
203,1,4.505662,creditcard,202.1694444,0
2000,1,4.52458,creditcard,0.001388889,0
4,1,4.962055,paypal,3.185416667,0
96,1,5.017904,storecredit,0,0
2000,1,4.895263,creditcard,261.3673611,0
12,1,4.742303,creditcard,11.04305556,0
3,1,5.017904,creditcard,0.000694444,0
129,1,4.748314,creditcard,128.0645833,0
23,1,4.748314,creditcard,0,0
653,1,4.965339,creditcard,286.8916667,0
1971,1,4.742303,creditcard,209.7375,0
535,1,4.742303,creditcard,3.089583333,0
2000,1,3.483951,paypal,599.1319444,0
1164,1,5.034622,paypal,860.0333333,0
630,1,4.876771,creditcard,0.002777778,0
2000,1,4.748314,paypal,155.6666667,0
1939,1,4.52458,creditcard,0.250694444,0
82,1,4.52458,creditcard,81.37638889,0
1277,1,4.745402,paypal,0,0
112,1,5.040929,creditcard,0.033333333,0
132,1,4.505662,creditcard,131.2166667,0
3,1,5.040929,creditcard,0,0
1473,1,4.745402,creditcard,596.7055556,0
3,1,4.895263,creditcard,0,0
33,1,4.505662,creditcard,0,0
837,1,5.017904,creditcard,69.59791667,0
2000,1,4.057414,paypal,0,0
45,1,4.836982,creditcard,0,0
957,1,4.836982,creditcard,500.4659722,0
2000,1,4.52458,creditcard,1829.277083,0
1709,1,4.876771,paypal,0.006944444,0
2000,1,4.921349,creditcard,912.225,0
2000,1,4.962055,creditcard,0.000694444,0
698,1,5.017904,creditcard,0,0
1643,1,4.921349,storecredit,203.23125,0
365,1,4.836982,creditcard,233.0298611,0
2000,1,4.836982,creditcard,0.019444444,0
2000,1,2.596228,creditcard,1506.409028,0
1353,1,5.040929,creditcard,264.4597222,0
5,1,4.895263,creditcard,0.001388889,0
112,2,4.876771,creditcard,0,0
1162,1,4.965339,creditcard,85.88125,0
447,1,4.836982,creditcard,0.000694444,0
78,1,4.742303,creditcard,77.90763889,0
1935,1,4.886641,creditcard,72.68194444,0
11,1,4.962055,creditcard,10.05694444,0
2000,1,4.962055,creditcard,0,0
26,1,4.965339,creditcard,0,0
928,1,4.965339,paypal,0.921527778,0
1314,1,5.034622,creditcard,0.196527778,0
1888,1,4.748314,creditcard,664.9243056,0
639,1,4.965339,paypal,221.1145833,0
21,1,4.962055,creditcard,19.87291667,0
1885,1,4.742303,creditcard,1009.471528,0
2000,1,4.921349,creditcard,198.2854167,0
10,1,4.748314,paypal,0.000694444,0
277,1,4.745402,storecredit,18.67222222,0
518,1,4.921318,creditcard,354.9375,0
2000,1,4.921318,paypal,0,0
598,1,4.921318,paypal,0,0
2000,1,4.52458,creditcard,0.428472222,0
375,1,4.895263,creditcard,23.61527778,0
1277,1,4.965339,creditcard,0.016666667,0
2,1,4.52458,creditcard,0.9375,0
2000,1,4.461622,creditcard,489.4451389,0
111,1,4.52458,paypal,110.7993056,0
2000,1,4.057414,creditcard,1.167361111,0
1334,1,4.742303,creditcard,0.001388889,0
8,1,4.742303,paypal,7.711111111,0
2,1,5.034622,paypal,0,0
109,1,4.836982,creditcard,0,0
205,1,4.52458,creditcard,0.018055556,0
515,1,5.017904,paypal,0,0
791,1,4.886641,storecredit,141.9215278,0
827,1,4.748314,creditcard,26.96319444,0
420,4,4.52458,creditcard,0.066666667,0
258,1,4.836982,creditcard,0,0
85,1,5.034622,creditcard,0,0
666,1,4.895263,creditcard,0,0
1314,1,4.745402,paypal,936.7631944,0
2000,1,4.52458,storecredit,0,0
2000,1,4.748314,creditcard,0.1875,0
1698,1,4.745402,creditcard,0.001388889,0
1510,1,4.876771,creditcard,0,0
1416,1,4.461622,paypal,22.62013889,0
121,1,4.745402,creditcard,120.6256944,0
2000,1,4.921318,creditcard,80.39722222,0
1554,1,4.742303,creditcard,0.278472222,0
76,1,2.94894,creditcard,0.001388889,0
882,1,4.886641,creditcard,0,0
2000,1,4.748314,creditcard,696.8791667,0
161,1,3.066058,creditcard,0,0
2000,1,4.921349,creditcard,636.7784722,0
2000,1,4.876771,creditcard,90.74444444,0
1817,1,4.742303,creditcard,0,0
2000,1,4.876771,paypal,332.8965278,0
2000,1,4.921318,creditcard,102.2180556,0
440,1,2.94894,paypal,0.00625,0
1963,1,4.52458,storecredit,0,0
725,1,4.461622,paypal,0,0
2000,1,4.505662,creditcard,1672.313889,0
861,1,4.895263,creditcard,535.4770833,0
1670,1,4.876771,creditcard,0,0
649,1,5.040929,creditcard,0.001388889,0
356,1,4.886641,creditcard,0.000694444,0
1729,1,4.742303,creditcard,1.361805556,0
2,1,4.505662,paypal,0,0
2000,1,4.057414,creditcard,0,0
2000,1,4.921349,creditcard,410.7729167,0
110,1,4.886641,creditcard,0.000694444,0
529,1,4.742303,creditcard,0.002083333,0
365,1,4.836982,creditcard,364.0520833,0
1761,1,5.040929,creditcard,0,0
918,1,4.745402,creditcard,0,0
12,1,5.034622,creditcard,11.71736111,0
609,1,4.505662,paypal,536.0222222,0
1992,1,4.876771,creditcard,0,0
84,1,4.745402,creditcard,0.029166667,0
260,1,4.52458,creditcard,0,0
2,1,4.748314,creditcard,0,0
1336,1,4.921318,creditcard,0,0
2000,1,4.742303,paypal,0.000694444,0
196,1,4.965339,creditcard,0.000694444,0
86,2,4.895263,creditcard,0,0
2000,1,3.575983,paypal,77.09097222,0
167,1,4.921349,creditcard,0,0
2000,1,4.505662,creditcard,1.024305556,0
2000,1,3.483951,creditcard,0.513194444,0
611,1,4.057414,creditcard,579.1125,0
1944,1,4.895263,creditcard,0.002777778,0
896,1,4.886641,paypal,282.3902778,0
1677,1,4.745402,creditcard,342.9972222,0
163,2,4.748314,paypal,0,0
20,3,4.962055,creditcard,18.96597222,0
1787,1,4.962055,paypal,30.16041667,0
2000,1,4.057414,creditcard,1764.263194,0
4,1,4.748314,paypal,0.003472222,0
1347,2,4.895263,creditcard,0,0
75,1,4.748314,paypal,0,0
24,1,4.748314,paypal,23.97569444,0
1994,2,3.954522,creditcard,207.8027778,0
2,1,5.017904,creditcard,1.980555556,0
448,1,5.034622,creditcard,0.000694444,0
883,1,4.748314,creditcard,0,0
97,1,4.876771,creditcard,0,0
869,1,5.040929,creditcard,0,0
1319,1,4.748314,creditcard,0,0
1038,1,4.921349,paypal,0.006944444,0
1314,1,3.954522,creditcard,0,0
2,1,5.017904,creditcard,1.222222222,0
1307,1,4.886641,paypal,0.008333333,0
2000,1,4.742303,paypal,415.8256944,0
862,1,4.962055,creditcard,0,0
702,1,4.886641,creditcard,662.5458333,0
3,1,4.895263,creditcard,2.073611111,0
921,1,4.836982,creditcard,0,0
814,1,4.921318,paypal,391.4527778,0
127,1,4.461622,creditcard,126.7722222,0
2,1,4.965339,creditcard,0.000694444,0
2000,1,4.836982,creditcard,0,0
4,1,4.962055,storecredit,0.000694444,0
32,1,5.017904,creditcard,0,0
764,1,4.886641,creditcard,0,0
2000,1,4.742303,creditcard,0.222916667,0
2000,1,4.52458,creditcard,641.7159722,0
1,1,4.505662,paypal,0,1
2000,1,3.575983,creditcard,236.9902778,0
1973,1,4.921318,creditcard,0,0
2,1,4.921318,creditcard,1.244444444,0
1053,1,4.962055,creditcard,0,0
2,1,4.886641,creditcard,0,0
133,1,4.965339,paypal,0.079166667,0
3,1,4.921318,creditcard,2.294444444,0
2,1,4.461622,creditcard,1.377777778,0
2000,1,4.921318,paypal,829.4493056,0
1558,1,5.040929,storecredit,249.0444444,0
78,1,4.52458,paypal,0.002083333,0
2000,1,4.748314,creditcard,326.1944444,0
1275,1,5.017904,creditcard,0.004861111,0
1247,1,4.836982,creditcard,0,0
1188,1,4.886641,creditcard,0.0125,0
33,1,4.921318,paypal,0.0125,0
1944,1,4.742303,storecredit,84.99097222,0
97,1,4.745402,creditcard,96.84722222,0
1152,1,4.505662,paypal,0,0
177,1,2.596228,creditcard,176.3729167,0
703,1,5.017904,creditcard,0.009027778,0
2,1,4.962055,creditcard,1.038888889,0
2,1,4.895263,paypal,1.058333333,0
1371,1,4.745402,paypal,1.647222222,0
2,1,4.895263,paypal,0,0
82,1,4.461622,creditcard,0.000694444,0
119,1,4.962055,paypal,0.004861111,0
5,1,4.876771,paypal,4.947916667,0
49,1,4.921349,creditcard,0,0
50,1,4.748314,creditcard,0,0
22,1,4.748314,paypal,0,0
2000,1,4.836982,creditcard,0.000694444,0
106,1,5.040929,paypal,76.54305556,0
2000,1,4.876771,creditcard,0.038888889,0
873,1,4.748314,creditcard,0,0
737,2,5.034622,creditcard,0,0
1396,1,4.962055,creditcard,0.025694444,0
127,1,4.52458,creditcard,126.6743056,0
66,1,4.52458,creditcard,0.002777778,0
2000,1,4.505662,creditcard,0.000694444,0
2000,1,5.040929,paypal,0.001388889,0
27,1,4.742303,creditcard,1.774305556,0
216,1,3.483951,creditcard,130.9868056,0
715,1,4.965339,creditcard,0,0
2000,1,4.921349,paypal,0.952083333,0
1142,1,4.836982,paypal,0,0
1460,1,5.040929,creditcard,81.01597222,0
2000,1,5.017904,creditcard,61.51805556,0
2000,1,4.461622,creditcard,0.01875,0
4,1,4.745402,paypal,0,0
905,1,4.505662,creditcard,0.000694444,0
2000,1,4.52458,creditcard,0.127083333,0
2,1,5.040929,paypal,0.946527778,0
1648,1,4.836982,storecredit,0.000694444,0
1624,1,4.965339,creditcard,0,0
22,1,4.836982,paypal,0,0
2,1,4.965339,paypal,0.004861111,0
499,1,4.962055,paypal,42.66111111,0
534,1,5.034622,paypal,0,0
3,1,4.836982,creditcard,2.664583333,0
161,2,4.962055,paypal,0,0
220,1,4.876771,creditcard,0,0
2000,1,4.505662,creditcard,0.625,0
2000,1,4.505662,creditcard,210.3645833,0
1089,1,4.962055,creditcard,0.001388889,0
2,1,4.895263,creditcard,0,0
1771,1,5.040929,creditcard,0.003472222,0
2000,1,4.886641,creditcard,636.2173611,0
16,1,5.040929,creditcard,15.52083333,0
975,1,4.965339,creditcard,0.022222222,0
99,1,3.954522,creditcard,0.002083333,0
2000,1,4.52458,creditcard,259.3430556,0
1,1,4.057414,creditcard,0.011805556,1
117,2,4.876771,creditcard,116.0152778,0
22,1,4.895263,paypal,21.88958333,0
2000,1,5.034622,creditcard,728.3965278,0
9,1,4.921318,paypal,0.003472222,0
2000,1,4.505662,creditcard,351.3527778,0
379,1,4.895263,paypal,378.81875,0
292,1,4.876771,creditcard,91.03194444,0
1801,1,4.921318,paypal,0.733333333,0
675,1,4.748314,creditcard,0.03125,0
124,1,5.040929,paypal,0,0
2000,1,4.836982,creditcard,62.19791667,0
894,1,4.876771,paypal,858.15,0
2,1,5.040929,creditcard,1.006944444,0
2,1,5.017904,creditcard,1.147222222,0
684,1,4.962055,paypal,349.7340278,0
28,1,4.886641,creditcard,0,0
1303,1,4.921349,creditcard,0,0
274,1,4.748314,creditcard,0,0
2000,1,5.040929,creditcard,0,0
1970,1,4.745402,paypal,312.2152778,0
2000,1,4.876771,creditcard,0,0
2000,1,5.040929,creditcard,0.026388889,0
947,1,3.066058,creditcard,154.4423611,0
1580,1,5.040929,paypal,0.000694444,0
214,1,4.836982,paypal,0,0
142,1,4.921318,creditcard,0,0
1513,1,4.745402,creditcard,0.004166667,0
1929,1,5.040929,creditcard,0.001388889,0
1859,1,3.954522,creditcard,0,0
1056,1,5.017904,creditcard,0.041666667,0
143,1,4.962055,creditcard,142.9576389,0
66,1,4.748314,paypal,63.92777778,0
943,1,4.876771,creditcard,942.2777778,0
125,1,4.965339,paypal,0,0
895,2,4.895263,creditcard,0,0
722,1,4.505662,paypal,0,0
3,1,4.52458,creditcard,1.88125,0
63,3,4.836982,creditcard,0,0
1359,1,4.876771,creditcard,0,0
186,1,5.040929,creditcard,124.2708333,0
42,1,4.895263,creditcard,41.76944444,0
694,1,4.748314,storecredit,0.000694444,0
125,1,4.461622,creditcard,0,0
2000,1,4.748314,creditcard,930.1194444,0
114,1,4.921318,creditcard,113.7729167,0
991,1,4.52458,paypal,183.0090278,0
4,1,4.876771,paypal,0.000694444,0
2000,1,4.748314,creditcard,0.004861111,0
2000,1,4.836982,creditcard,0,0
1978,1,5.017904,creditcard,16.42916667,0
29,1,4.965339,paypal,28.05902778,0
197,1,4.965339,paypal,0,0
1116,1,4.836982,paypal,336.6159722,0
2000,1,5.034622,storecredit,364.5625,0
2000,1,4.748314,creditcard,0,0
414,1,4.748314,storecredit,333.89375,0
11,1,5.017904,creditcard,10.30416667,0
271,1,5.017904,creditcard,0.000694444,0
25,1,4.965339,creditcard,24.24236111,0
2000,1,4.886641,creditcard,983.5541667,0
40,2,4.886641,storecredit,0.00625,0
107,5,5.017904,creditcard,105.8951389,0
2000,1,4.962055,creditcard,1086.119444,0
2000,1,4.895263,paypal,1245.461806,0
37,1,4.745402,paypal,35.92777778,0
2000,1,4.505662,creditcard,0,0
45,1,4.52458,paypal,44.89791667,0
302,1,4.962055,paypal,237.2055556,0
1858,1,4.461622,creditcard,29.55416667,0
1109,1,4.876771,creditcard,0.004861111,0
29,1,4.52458,creditcard,0,0
149,1,4.965339,creditcard,0,0
355,1,4.505662,creditcard,0.2625,0
2000,1,4.876771,creditcard,0,0
947,1,3.066058,creditcard,139.2680556,0
